2.377184339882785e+01,1.599220e+00,-1.999814e-01
2.391409540133902e+01,1.544682e+00,-1.999814e-01
2.405634740385018e+01,1.489777e+00,-1.999814e-01
2.419859940636135e+01,1.434504e+00,-1.999813e-01
2.434085140887252e+01,1.378863e+00,-1.999813e-01
2.448310341138369e+01,1.322855e+00,-1.999812e-01
2.462535541389486e+01,1.266478e+00,-1.999812e-01
2.474838417282343e+01,1.217400e+00,-1.999812e-01
2.487141293175201e+01,1.168006e+00,-1.999811e-01
2.499444169068059e+01,1.118294e+00,-1.999811e-01
2.511747044960916e+01,1.068266e+00,-1.999810e-01
2.524049920853774e+01,1.017921e+00,-1.999810e-01
2.536352796746632e+01,9.672589e-01,-1.999810e-01
2.548655672639490e+01,9.162803e-01,-1.999809e-01
2.577490538013375e+01,7.957122e-01,-1.999809e-01
2.606325403387261e+01,6.729009e-01,-1.999808e-01
2.635160268761146e+01,5.478466e-01,-1.999807e-01
2.663995134135032e+01,4.205491e-01,-1.999806e-01
2.692829999508917e+01,2.910085e-01,-1.999805e-01
2.721664864882802e+01,1.592247e-01,-1.999804e-01
2.750499730256687e+01,2.519786e-02,-1.999803e-01
2.753190984358250e+01,1.252401e-02,-1.999803e-01
2.755096231622565e+01,3.538966e-03,-1.999803e-01
2.755844200000000e+01,-4.649162e-06,-1.999803e-01
